,fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
6742,31690,31690,Male,7951,2017,57,2,4,57.457111,40.68,31.639999,322.63675,18.236311,30,33.365383,Other,Unknown,0,Part-time (50-1749 hours),0,31690,Female,7951,2017,55,8,4,57.457111,40.68,9.04,322.63675,4.4575934,30,39.0,Other,Unknown,1,Full-time (1750+ hours),0
6751,31735,31735,Male,7963,2017,37,11,4,84.79068,73.449997,50.849998,218.09006,27.63587,5,35.384617,White,No,1,Full-time (1750+ hours),0,31735,Female,7963,2017,32,12,4,84.79068,73.449997,22.6,218.09006,11.078431,20,39.23077,White,No,1,Full-time (1750+ hours),0
6754,31762,31762,Male,7970,2017,30,16,2,61.132999,61.019997,29.379999,2.1731303,14.989796,6,37.692307,White,Yes,1,Full-time (1750+ hours),0,31762,Female,7970,2017,25,16,2,61.132999,61.019997,31.639999,2.1731303,15.756972,6,38.615383,White,Yes,1,Full-time (1750+ hours),0
6756,31770,31770,Male,7972,2017,28,12,4,104.85609,75.476089,48.356091,564.99994,23.703966,14,39.23077,Black,No,1,Full-time (1750+ hours),0,31770,Female,7972,2017,34,12,4,104.85609,75.476089,27.119999,564.99994,12.871381,7,40.51923,Other,No,1,Full-time (1750+ hours),0
6761,31814,31814,Male,7983,2017,25,14,6,256.51001,254.25,226.0,43.461727,66.863907,4,65.0,White,No,1,Full-time (1750+ hours),0,31814,Female,7983,2017,23,14,6,256.51001,254.25,28.25,43.461727,18.451992,30,29.442308,White,No,1,Part-time (50-1749 hours),0
6769,31840,31840,Male,7989,2017,66,14,3,55.605042,54.692001,53.110001,17.558464,29.703579,2,34.384617,Black,No,1,Full-time (1750+ hours),0,31840,Female,7989,2017,55,14,3,55.605042,54.692001,1.582,17.558464,11.718518,6,2.5961537,Black,No,1,Part-time (50-1749 hours),0
6771,31849,31849,Male,7992,2017,44,12,3,265.66299,242.95,129.95,436.78842,45.437061,6,55.0,Black,No,1,Full-time (1750+ hours),0,31849,Female,7992,2017,44,17,3,265.66299,242.95,113.0,436.78842,54.96109,7,39.53846,Black,Yes,1,Full-time (1750+ hours),0
6774,31865,31865,Male,7996,2017,27,12,2,154.8665,154.81,66.669998,1.0866019,25.642307,4,50.0,White,No,1,Full-time (1750+ hours),0,31865,Female,7996,2017,28,12,2,154.8665,154.81,88.139999,1.0866019,29.379999,6,57.692307,White,No,1,Full-time (1750+ hours),0
6778,31877,31877,Male,7999,2017,39,13,5,55.821999,55.821999,26.441999,0.0,12.761583,20,39.846153,White,No,1,Full-time (1750+ hours),0,31877,Female,7999,2017,39,12,5,55.821999,55.821999,29.379999,0.0,17.795275,20,31.75,White,No,0,Part-time (50-1749 hours),0
6779,31884,31884,Male,8000,2017,32,13,3,90.400002,90.400002,62.150002,0.0,30.465687,10,39.23077,Black,No,1,Full-time (1750+ hours),0,31884,Female,8000,2017,32,14,3,90.400002,90.400002,28.25,0.0,13.84804,20,39.23077,Black,Yes,0,Full-time (1750+ hours),0
6782,31892,31892,Male,8002,2017,27,16,3,136.2328,136.2328,74.082802,0.0,27.377235,2,52.03846,Black,Yes,1,Full-time (1750+ hours),0,31892,Female,8002,2017,24,16,3,136.2328,136.2328,62.150002,0.0,34.955006,10,34.192307,White,Yes,1,Full-time (1750+ hours),0
6784,31903,31903,Male,8005,2017,44,12,3,102.83,102.83,83.620003,0.0,65.328125,30,24.615385,White,No,1,Part-time (50-1749 hours),0,31903,Female,8005,2017,41,16,3,102.83,102.83,19.209999,0.0,13.068027,25,28.26923,White,Yes,1,Part-time (50-1749 hours),0
6785,31908,31908,Male,8006,2017,61,13,2,142.43877,141.25,84.75,22.860893,34.620098,10,47.076923,Black,No,1,Full-time (1750+ hours),0,31908,Female,8006,2017,56,12,2,142.43877,141.25,56.5,22.860893,28.25,28,38.46154,Black,No,1,Full-time (1750+ hours),0
6790,31919,31919,Male,8009,2017,57,6,3,89.775108,72.998001,59.438,322.63669,21.107244,5,54.153847,White,Unknown,1,Full-time (1750+ hours),0,31919,Female,8009,2017,54,6,3,89.775108,72.998001,13.559999,322.63669,12.555555,30,20.76923,White,Unknown,0,Part-time (50-1749 hours),0
6794,31925,31925,Male,8011,2017,34,17,2,73.449997,73.450005,11.3,-0.00014671913,21.730768,20,10.0,White,No,1,Part-time (50-1749 hours),0,31925,Female,8011,2017,32,16,2,73.449997,73.450005,62.150002,-0.00014671913,19.919872,20,60.0,White,Yes,1,Full-time (1750+ hours),0
6801,31949,31949,Male,8017,2017,40,13,2,118.65,118.65,62.150002,0.0,19.123077,6,62.5,White,No,1,Full-time (1750+ hours),0,31949,Female,8017,2017,26,15,2,118.65,118.65,56.5,0.0,28.25,15,38.46154,White,No,1,Full-time (1750+ hours),0
6805,31963,31963,Male,8020,2017,37,14,2,122.0739,122.04,67.800003,0.65187305,26.588236,8,49.03846,Black,Yes,1,Full-time (1750+ hours),0,31963,Female,8020,2017,35,14,2,122.0739,122.04,54.239998,0.65187305,22.837894,20,45.673077,Black,Yes,1,Full-time (1750+ hours),0
6808,31971,31971,Male,8022,2017,34,12,5,128.933,128.81999,70.059998,2.1732037,35.029999,10,38.46154,White,No,1,Full-time (1750+ hours),0,31971,Female,8022,2017,34,12,5,128.933,128.81999,58.759998,2.1732037,29.379999,8,38.46154,White,No,1,Full-time (1750+ hours),0
6811,31997,31997,Male,8029,2017,47,12,3,174.0313,158.2,103.96,304.44806,49.98077,7,40.0,White,No,1,Full-time (1750+ hours),0,31997,Female,8029,2017,50,17,3,174.0313,158.2,54.239998,304.44806,26.076923,7,40.0,White,Yes,1,Full-time (1750+ hours),0
6813,32010,32010,Male,8032,2017,34,14,5,70.059998,66.669998,27.119999,65.192299,25.369505,15,20.557692,White,Yes,0,Part-time (50-1749 hours),0,32010,Female,8032,2017,36,16,5,70.059998,66.669998,39.549999,65.192299,25.849672,10,29.423077,White,Yes,1,Part-time (50-1749 hours),0
6815,32021,32021,Male,8035,2017,25,13,2,124.413,124.3,84.75,2.1730571,33.900002,1,48.076923,White,Unknown,1,Full-time (1750+ hours),0,32021,Female,8035,2017,25,15,2,124.413,124.3,39.549999,2.1730571,13.027009,25,58.384617,White,No,1,Full-time (1750+ hours),0
6820,32047,32047,Male,8041,2017,37,16,2,210.6772,210.56419,137.1142,2.1732037,58.897854,3,44.76923,Black,Yes,1,Full-time (1750+ hours),0,32047,Female,8041,2017,32,16,2,210.6772,210.56419,73.449997,2.1732037,75.333336,10,18.75,Black,Yes,1,Part-time (50-1749 hours),0
6821,32049,32049,Male,8042,2017,34,10,5,85.315002,81.360001,40.68,76.057724,19.941175,2,39.23077,White,No,1,Full-time (1750+ hours),0,32049,Female,8042,2017,35,14,5,85.315002,81.360001,40.68,76.057724,24.624697,10,31.76923,White,No,1,Part-time (50-1749 hours),0
6825,32062,32062,Male,8045,2017,48,12,3,100.61972,94.919998,67.800003,109.61005,27.67347,7,47.115383,White,No,1,Full-time (1750+ hours),0,32062,Female,8045,2017,45,13,3,100.61972,94.919998,27.119999,109.61005,15.952941,10,32.692307,White,No,1,Part-time (50-1749 hours),0
6835,32114,32114,Male,8058,2017,68,11,2,73.223999,47.459999,19.209999,495.46155,46.177883,1,8.0,White,No,1,Part-time (50-1749 hours),0,32114,Female,8058,2017,61,12,2,73.223999,47.459999,28.25,495.46155,10.447485,20,52.0,White,No,1,Full-time (1750+ hours),0
6840,32144,32144,Male,8066,2017,27,16,4,102.83,102.83,85.879997,0.0,43.329971,7,38.115383,White,Yes,1,Full-time (1750+ hours),0,32144,Female,8066,2017,28,17,4,102.83,102.83,16.950001,0.0,9.9647264,10,32.71154,White,Yes,0,Part-time (50-1749 hours),0
6843,32155,32155,Male,8068,2017,38,12,6,14.69,14.690001,9.04,-1.8339892e-05,14.580646,5,11.923077,Black,No,1,Part-time (50-1749 hours),1,32155,Female,8068,2017,31,12,6,14.69,14.690001,5.6500001,-1.8339892e-05,6.8236713,30,15.923077,Black,Unknown,0,Part-time (50-1749 hours),1
6844,32162,32162,Male,8070,2017,37,14,2,62.150002,62.150002,33.900002,0.0,16.950001,2,38.46154,White,No,1,Full-time (1750+ hours),0,32162,Female,8070,2017,35,16,2,62.150002,62.150002,28.25,0.0,18.585526,8,29.23077,White,Yes,1,Part-time (50-1749 hours),0
6854,32202,32202,Male,8080,2017,40,17,2,282.72601,282.5,163.85001,4.3464074,78.472221,3,40.153847,White,Yes,1,Full-time (1750+ hours),0,32202,Female,8080,2017,41,17,2,282.72601,282.5,118.65,4.3464074,55.160389,10,41.365383,White,Yes,1,Full-time (1750+ hours),0
6859,32234,32234,Male,8088,2017,51,14,2,156.64059,156.64059,69.6306,0.0,34.99025,12,38.26923,Black,No,1,Full-time (1750+ hours),0,32234,Female,8088,2017,48,14,2,156.64059,156.64059,87.010002,0.0,46.037037,25,36.346153,Black,Yes,1,Full-time (1750+ hours),0
6863,32264,32264,Male,8096,2017,31,10,7,79.552002,70.059998,50.849998,182.53854,23.761683,8,41.153847,White,No,1,Full-time (1750+ hours),0,32264,Female,8096,2017,25,12,7,79.552002,70.059998,19.209999,182.53854,21.730768,40,17.0,White,Unknown,0,Part-time (50-1749 hours),0
6866,32279,32279,Male,8099,2017,27,14,2,108.63368,108.63368,80.383682,0.0,21.469999,5,72.0,Black,Yes,1,Full-time (1750+ hours),0,32279,Female,8099,2017,25,12,2,108.63368,108.63368,28.25,0.0,11.770833,25,46.153847,Black,No,1,Full-time (1750+ hours),0
6868,32286,32286,Male,8101,2017,50,13,3,102.83,102.83,51.98,0.0,17.189154,5,58.153847,Black,No,1,Full-time (1750+ hours),0,32286,Female,8101,2017,43,17,3,102.83,102.83,50.849998,0.0,24.92647,28,39.23077,Black,Yes,1,Full-time (1750+ hours),0
6869,32290,32290,Male,8102,2017,53,11,2,146.63557,140.12,75.709999,125.2996,55.061817,4,26.442308,Black,No,1,Part-time (50-1749 hours),0,32290,Female,8102,2017,55,14,2,146.63557,140.12,64.409996,125.2996,31.115942,10,39.807693,White,Yes,1,Full-time (1750+ hours),0
6872,32296,32296,Male,8104,2017,49,16,4,193.39951,193.23,51.98,3.2598054,27.072916,7,36.923077,White,Yes,1,Full-time (1750+ hours),0,32296,Female,8104,2017,46,16,4,193.39951,193.23,141.25,3.2598054,59.100418,7,45.96154,White,Yes,1,Full-time (1750+ hours),0
6875,32307,32307,Male,8106,2017,26,16,2,119.328,119.215,82.489998,2.1732037,37.909008,2,41.846153,White,Yes,1,Full-time (1750+ hours),0,32307,Female,8106,2017,26,16,2,119.328,119.215,36.724998,2.1732037,17.504766,10,40.346153,White,Yes,1,Full-time (1750+ hours),0
6883,32332,32332,Male,8113,2017,43,13,5,100.57,100.57,28.25,0.0,13.687016,1,39.692307,White,No,0,Full-time (1750+ hours),0,32332,Female,8113,2017,39,17,5,100.57,100.57,72.32,0.0,41.325714,14,33.653847,White,Yes,1,Full-time (1750+ hours),0
6887,32345,32345,Male,8116,2017,37,17,4,361.22485,330.29901,305.10001,594.72772,125.55556,1,46.73077,White,Yes,1,Full-time (1750+ hours),0,32345,Female,8116,2017,37,17,4,361.22485,330.29901,25.198999,594.72772,69.997223,16,6.9230771,White,Yes,1,Part-time (50-1749 hours),0
6895,32377,32377,Male,8124,2017,39,17,2,187.58,153.67999,91.529999,651.92328,44.004807,8,40.0,White,Yes,1,Full-time (1750+ hours),0,32377,Female,8124,2017,35,16,2,187.58,153.67999,62.150002,651.92328,29.879808,4,40.0,White,Yes,1,Full-time (1750+ hours),0
6904,32410,32410,Male,8132,2017,33,12,2,68.026001,67.799995,38.419998,4.3462605,17.121212,10,43.153847,Black,No,1,Full-time (1750+ hours),0,32410,Female,8132,2017,24,12,2,68.026001,67.799995,29.379999,4.3462605,14.989796,5,37.692307,White,No,1,Full-time (1750+ hours),0
6911,32444,32444,Male,8141,2017,48,12,2,40.341,40.341,39.549999,0.0,16.603695,8,45.807693,Black,No,1,Full-time (1750+ hours),0,32444,Female,8141,2017,45,11,2,40.341,40.341,0.79100001,0.0,4.2074466,21,3.6153846,Black,No,0,Part-time (50-1749 hours),0
6912,32445,32445,Male,8142,2017,52,16,3,179.89035,175.715,85.879997,80.295273,45.105042,8,36.615383,Other,Yes,1,Full-time (1750+ hours),0,32445,Female,8142,2017,53,12,3,179.89035,175.715,89.834999,80.295273,44.939968,12,38.442307,White,Unknown,1,Full-time (1750+ hours),0
6915,32453,32453,Male,8144,2017,43,17,4,644.09998,644.10004,598.90002,-0.0011737531,203.70749,8,56.53846,White,Yes,1,Full-time (1750+ hours),0,32453,Female,8144,2017,44,17,4,644.09998,644.10004,45.200001,-0.0011737531,23.061224,10,37.692307,White,Yes,1,Full-time (1750+ hours),0
6917,32457,32457,Male,8145,2017,36,17,4,205.8634,205.66,135.60001,3.9115319,59.084969,10,44.134617,White,Yes,1,Full-time (1750+ hours),0,32457,Female,8145,2017,34,16,4,205.8634,205.66,70.059998,3.9115319,44.910255,10,30.0,White,Yes,1,Part-time (50-1749 hours),0
6919,32467,32467,Male,8147,2017,45,12,4,48.861198,46.216999,32.091999,50.849987,31.462746,1,19.615385,Black,No,1,Part-time (50-1749 hours),0,32467,Female,8147,2017,42,12,4,48.861198,46.216999,14.125,50.849987,10.067712,1,26.98077,Black,No,1,Part-time (50-1749 hours),0
6920,32469,32469,Male,8148,2017,48,14,2,82.519379,71.190002,71.190002,217.87262,36.620369,5,37.384617,White,Yes,1,Full-time (1750+ hours),0,32469,Female,8148,2017,46,12,2,82.519379,71.190002,0.0,217.87262,0.0,5,33.653847,White,No,1,Full-time (1750+ hours),0
6922,32477,32477,Male,8150,2017,34,17,8,28.106489,16.797449,3.8759,217.48154,7.4824324,20,9.9615383,White,Unknown,1,Part-time (50-1749 hours),1,32477,Female,8150,2017,32,14,8,28.106489,16.797449,12.92155,217.48154,9.2827225,30,26.76923,Other,Unknown,1,Part-time (50-1749 hours),1
6928,32510,32510,Male,8158,2017,51,12,4,124.3,124.3,56.5,0.0,28.25,2,38.46154,Black,No,1,Full-time (1750+ hours),0,32510,Female,8158,2017,45,16,4,124.3,124.3,67.800003,0.0,21.730768,10,60.0,Black,Yes,1,Full-time (1750+ hours),0
6932,32527,32527,Male,8162,2017,34,15,3,135.60001,135.60001,67.800003,0.0,22.070313,3,59.076923,Black,No,1,Full-time (1750+ hours),0,32527,Female,8162,2017,36,17,3,135.60001,135.60001,67.800003,0.0,33.105469,10,39.384617,Black,Yes,1,Full-time (1750+ hours),0
6935,32533,32533,Male,8164,2017,30,12,3,118.1641,116.39,42.939999,34.117332,17.176001,15,48.076923,White,No,1,Full-time (1750+ hours),0,32533,Female,8164,2017,28,16,3,118.1641,116.39,73.449997,34.117332,59.233871,15,23.846153,White,Yes,1,Part-time (50-1749 hours),0
6951,32592,32592,Male,8179,2017,45,12,2,114.356,114.13,62.150002,4.3461142,32.102272,10,37.23077,White,No,1,Full-time (1750+ hours),0,32592,Female,8179,2017,47,12,2,114.356,114.13,51.98,4.3461142,23.670309,15,42.23077,White,No,1,Full-time (1750+ hours),0
6954,32602,32602,Male,8181,2017,53,12,8,91.77182,67.257599,44.6576,471.42734,21.469999,3,40.0,Black,Unknown,1,Full-time (1750+ hours),0,32602,Female,8181,2017,57,12,8,91.77182,67.257599,22.6,471.42734,10.865384,10,40.0,Black,Unknown,1,Full-time (1750+ hours),0
6956,32613,32613,Male,8184,2017,39,17,2,230.52,229.39,91.529999,21.730864,45.764999,2,38.46154,Black,Yes,1,Full-time (1750+ hours),0,32613,Female,8184,2017,36,17,2,230.52,229.39,137.86,21.730864,55.144001,5,48.076923,Black,No,1,Full-time (1750+ hours),0
6962,32673,32673,Male,8199,2017,25,12,2,37.290001,36.16,19.209999,21.730789,8.2094021,10,45.0,Black,No,1,Full-time (1750+ hours),0,32673,Female,8199,2017,33,13,2,37.290001,36.16,16.950001,21.730789,56.5,20,5.7692308,White,No,1,Part-time (50-1749 hours),0
6969,32708,32708,Male,8208,2017,55,16,2,345.89301,345.78,282.5,2.1732037,115.30612,10,47.115383,White,Yes,1,Full-time (1750+ hours),0,32708,Female,8208,2017,54,16,2,345.89301,345.78,63.279999,2.1732037,32.285713,14,37.692307,White,Yes,1,Full-time (1750+ hours),0
6973,32734,32734,Male,8214,2017,34,17,4,146.90678,146.89999,96.050003,0.13058002,23.088942,4,80.0,White,Yes,1,Full-time (1750+ hours),0,32734,Female,8214,2017,29,13,4,146.90678,146.89999,50.849998,0.13058002,25.838415,20,37.846153,White,No,1,Full-time (1750+ hours),0
6986,32790,32790,Male,8228,2017,45,17,4,93.790001,90.399994,73.449997,65.192444,27.254175,1,51.826923,White,Yes,1,Full-time (1750+ hours),0,32790,Female,8228,2017,40,12,4,93.790001,90.399994,16.950001,65.192444,10.761905,10,30.288462,White,Unknown,1,Part-time (50-1749 hours),0
6987,32797,32797,Male,8230,2017,47,13,3,67.800003,67.800003,33.900002,0.0,16.298077,10,40.0,White,No,1,Full-time (1750+ hours),0,32797,Female,8230,2017,55,12,3,67.800003,67.800003,33.900002,0.0,16.298077,7,40.0,White,No,1,Full-time (1750+ hours),0
6990,32809,32809,Male,8233,2017,30,13,3,86.169281,67.800003,67.800003,353.25534,22.156862,2,58.846153,White,No,1,Full-time (1750+ hours),0,32809,Female,8233,2017,29,17,3,86.169281,67.800003,0.0,353.25534,0.0,15,10.0,White,Yes,1,Part-time (50-1749 hours),0
6994,32825,32825,Male,8237,2017,32,17,3,115.4521,115.26,62.150002,3.6942408,31.970165,9,37.384617,White,Yes,1,Full-time (1750+ hours),0,32825,Female,8237,2017,31,16,3,115.4521,115.26,53.110001,3.6942408,29.05361,10,35.153847,White,Yes,1,Full-time (1750+ hours),0
6995,32829,32829,Male,8238,2017,34,14,5,30.51,30.509998,27.119999,3.6679783e-05,16.426409,10,31.75,White,No,1,Part-time (50-1749 hours),1,32829,Female,8238,2017,32,12,5,30.51,30.509998,3.3899999,3.6679783e-05,8.6923075,20,7.5,White,No,1,Part-time (50-1749 hours),1
6996,32837,32837,Male,8240,2017,41,12,2,114.9436,114.9436,73.449997,0.0,31.388889,10,45.0,White,No,1,Full-time (1750+ hours),0,32837,Female,8240,2017,40,12,2,114.9436,114.9436,41.493599,0.0,20.34,10,39.23077,White,No,1,Full-time (1750+ hours),0
6997,32842,32842,Male,8241,2017,60,11,2,67.009003,62.715004,33.900002,82.576897,17.018072,3,38.307693,White,No,1,Full-time (1750+ hours),0,32842,Female,8241,2017,52,12,2,67.009003,62.715004,28.815001,82.576897,15.392628,5,36.0,White,No,1,Full-time (1750+ hours),0
6999,32850,32850,Male,8243,2017,66,16,4,92.17749,79.92038,45.568378,235.71367,29.210501,8,30.0,Other,Unknown,1,Part-time (50-1749 hours),0,32850,Female,8243,2017,55,16,4,92.17749,79.92038,34.352001,235.71367,16.515385,28,40.0,Other,Unknown,1,Full-time (1750+ hours),0
7000,32853,32853,Male,8244,2017,35,12,4,143.79024,143.50999,84.75,5.389287,37.666668,8,43.26923,White,Unknown,0,Full-time (1750+ hours),0,32853,Female,8244,2017,41,12,4,143.79024,143.50999,58.759998,5.389287,23.504,5,48.076923,White,No,1,Full-time (1750+ hours),0
7001,32860,32860,Male,8246,2017,33,14,6,130.0065,129.89349,60.568001,2.1732037,22.855848,10,50.96154,Black,No,1,Full-time (1750+ hours),0,32860,Female,8246,2017,27,15,6,130.0065,129.89349,69.3255,2.1732037,25.375366,12,52.53846,Black,Yes,1,Full-time (1750+ hours),0
7010,32887,32887,Male,8252,2017,25,12,3,79.212997,79.099998,39.549999,2.1730571,15.211538,10,50.0,White,No,1,Full-time (1750+ hours),0,32887,Female,8252,2017,27,14,3,79.212997,79.099998,39.549999,2.1730571,19.014423,15,40.0,White,Yes,1,Full-time (1750+ hours),0
7011,32893,32893,Male,8254,2017,48,14,2,121.5315,83.054993,76.839996,739.93286,41.223175,7,35.846153,White,No,1,Full-time (1750+ hours),0,32893,Female,8254,2017,40,17,2,121.5315,83.054993,6.2150002,739.93286,15.976864,17,7.4807692,White,No,1,Part-time (50-1749 hours),0
7013,32896,32896,Male,8255,2017,48,14,4,323.51901,323.17999,124.3,6.5196109,45.531136,2,52.5,White,Yes,1,Full-time (1750+ hours),0,32896,Female,8255,2017,45,17,4,323.51901,323.17999,198.88,6.5196109,94.211273,5,40.596153,White,Yes,1,Full-time (1750+ hours),0
7015,32903,32903,Male,8256,2017,40,12,4,172.89,161.59,96.050003,217.30775,28.97436,5,63.75,Black,No,1,Full-time (1750+ hours),0,32903,Female,8256,2017,39,17,4,172.89,161.59,65.540001,217.30775,26.007936,16,48.46154,Black,Yes,1,Full-time (1750+ hours),0
7016,32908,32908,Male,8258,2017,34,17,2,144.06371,142.38,68.93,32.378857,34.465,9,38.46154,White,No,1,Full-time (1750+ hours),0,32908,Female,8258,2017,29,17,2,144.06371,142.38,73.449997,32.378857,28.25,9,50.0,White,Yes,1,Full-time (1750+ hours),0
7019,32925,32925,Male,8262,2017,34,12,5,83.620003,83.619995,56.5,0.00014671913,18.464052,8,58.846153,Black,Unknown,1,Full-time (1750+ hours),0,32925,Female,8262,2017,32,12,5,83.620003,83.619995,27.119999,0.00014671913,13.505976,15,38.615383,Black,No,1,Full-time (1750+ hours),0
7022,32938,32938,Male,8265,2017,30,13,7,51.98,51.98,25.99,0.0,10.073644,2,49.615383,White,No,1,Full-time (1750+ hours),0,32938,Female,8265,2017,31,13,7,51.98,51.98,25.99,0.0,11.954922,4,41.807693,White,No,1,Full-time (1750+ hours),0
7027,32958,32958,Male,8270,2017,27,12,2,36.16,36.16,32.77,0.0,14.391744,5,43.78846,Other,No,1,Full-time (1750+ hours),0,32958,Female,8270,2017,27,9,2,36.16,36.16,3.3899999,0.0,3.53125,5,18.461538,White,No,0,Part-time (50-1749 hours),0
7028,32964,32964,Male,8272,2017,40,12,4,105.09,105.09,62.150002,0.0,24.182878,5,49.423077,Black,No,1,Full-time (1750+ hours),0,32964,Female,8272,2017,34,14,4,105.09,105.09,42.939999,0.0,21.049019,20,39.23077,Black,No,1,Full-time (1750+ hours),0
7031,32977,32977,Male,8275,2017,43,14,3,122.04,118.65,62.150002,65.192299,30.34668,5,39.384617,Black,Yes,1,Full-time (1750+ hours),0,32977,Female,8275,2017,46,16,3,122.04,118.65,56.5,65.192299,28.709349,15,37.846153,Other,Yes,1,Full-time (1750+ hours),0
7037,33009,33009,Male,8284,2017,34,14,3,118.876,118.64999,42.939999,4.3462605,20.64423,15,40.0,Other,No,1,Full-time (1750+ hours),0,33009,Female,8284,2017,31,14,3,118.876,118.64999,75.709999,4.3462605,24.525429,5,59.365383,White,No,1,Full-time (1750+ hours),0
7046,33044,33044,Male,8293,2017,54,13,2,91.8125,91.529999,51.98,5.4327159,26.520409,4,37.692307,White,No,1,Full-time (1750+ hours),0,33044,Female,8293,2017,36,16,2,91.8125,91.529999,39.549999,5.4327159,20.685146,10,36.76923,White,Yes,1,Full-time (1750+ hours),0
7047,33051,33051,Male,8294,2017,31,13,3,33.900002,33.899998,19.209999,7.3359566e-05,8.2094021,5,45.0,Black,No,1,Full-time (1750+ hours),0,33051,Female,8294,2017,35,12,3,33.900002,33.899998,14.69,7.3359566e-05,7.0625,10,40.0,White,No,1,Full-time (1750+ hours),0
7053,33066,33066,Male,8298,2017,54,17,4,130.17599,129.95,113.0,4.3461142,49.130436,5,44.23077,White,Yes,1,Full-time (1750+ hours),0,33066,Female,8298,2017,45,17,4,130.17599,129.95,16.950001,4.3461142,15.767442,10,20.673077,White,Yes,1,Part-time (50-1749 hours),0
7055,33069,33069,Male,8299,2017,46,12,3,160.46001,160.45999,120.91,0.00029343826,54.29277,20,42.826923,White,No,1,Full-time (1750+ hours),0,33069,Female,8299,2017,45,17,3,160.46001,160.45999,39.549999,0.00029343826,12.676282,20,60.0,White,Yes,1,Full-time (1750+ hours),0
7057,33076,33076,Male,8301,2017,50,16,4,87.010002,87.009995,58.759998,0.00014671913,29.262949,21,38.615383,White,Yes,1,Full-time (1750+ hours),0,33076,Female,8301,2017,36,12,4,87.010002,87.009995,28.25,0.00014671913,28.593117,16,19.0,White,No,1,Part-time (50-1749 hours),0
7064,33107,33107,Male,8309,2017,35,14,4,124.30678,124.3,73.449997,0.13043331,35.3125,2,40.0,White,Yes,1,Full-time (1750+ hours),0,33107,Female,8309,2017,36,12,4,124.30678,124.3,50.849998,0.13043331,28.712591,12,34.057693,White,Unknown,1,Full-time (1750+ hours),0
7067,33135,33135,Male,8316,2017,53,12,2,124.752,106.89799,59.889999,343.34622,30.681353,4,37.53846,White,No,1,Full-time (1750+ hours),0,33135,Female,8316,2017,52,12,2,124.752,106.89799,47.007999,343.34622,22.6,10,40.0,White,No,1,Full-time (1750+ hours),0
7069,33145,33145,Male,8318,2017,37,15,7,62.263,62.150002,22.6,2.1730571,9.3004112,13,46.73077,Black,Yes,1,Full-time (1750+ hours),0,33145,Female,8318,2017,37,17,7,62.263,62.150002,39.549999,2.1730571,20.178572,1,37.692307,Black,Yes,1,Full-time (1750+ hours),0
7075,33179,33179,Male,8327,2017,33,12,5,109.18964,106.22,57.630001,57.108364,23.052,3,48.076923,White,No,1,Full-time (1750+ hours),0,33179,Female,8327,2017,34,12,5,109.18964,106.22,48.59,57.108364,21.595556,4,43.26923,White,No,1,Full-time (1750+ hours),0
7078,33190,33190,Male,8329,2017,57,16,2,205.66,205.66,164.98,0.0,88.319054,4,35.923077,Black,Yes,1,Full-time (1750+ hours),0,33190,Female,8329,2017,56,15,2,205.66,205.66,40.68,0.0,16.75453,5,46.692307,Black,Yes,1,Full-time (1750+ hours),0
7079,33193,33193,Male,8330,2017,31,13,4,73.449997,73.449997,33.900002,0.0,10.029586,2,65.0,Black,No,1,Full-time (1750+ hours),0,33193,Female,8330,2017,32,14,4,73.449997,73.449997,39.549999,0.0,19.014423,5,40.0,Black,No,1,Full-time (1750+ hours),0
7082,33198,33198,Male,8331,2017,57,12,2,74.376602,62.737602,44.6576,223.82692,21.469999,2,40.0,Black,No,1,Full-time (1750+ hours),0,33198,Female,8331,2017,53,17,2,74.376602,62.737602,18.08,223.82692,57.948719,20,6.0,Black,Yes,1,Part-time (50-1749 hours),0
7086,33208,33208,Male,8334,2017,32,9,4,134.03156,123.17,62.150002,208.8761,29.879808,1,40.0,White,Unknown,1,Full-time (1750+ hours),0,33208,Female,8334,2017,33,16,4,134.03156,123.17,61.02,208.8761,18.746544,20,62.596153,White,Unknown,1,Full-time (1750+ hours),0
7094,33234,33234,Male,8340,2017,60,12,3,118.65,118.65,67.800003,0.0,15.066667,1,86.53846,Black,No,1,Full-time (1750+ hours),0,33234,Female,8340,2017,53,12,3,118.65,118.65,50.849998,0.0,25.733805,2,38.0,Black,No,1,Full-time (1750+ hours),0
7095,33242,33242,Male,8342,2017,60,14,3,171.75999,171.75999,85.879997,0.0,41.447876,2,39.846153,Black,Yes,0,Full-time (1750+ hours),0,33242,Female,8342,2017,54,16,3,171.75999,171.75999,85.879997,0.0,32.530304,16,50.76923,Black,Yes,1,Full-time (1750+ hours),0
7102,33271,33271,Male,8350,2017,44,14,3,137.97299,137.86,79.099998,2.1729102,38.028847,5,40.0,White,No,1,Full-time (1750+ hours),0,33271,Female,8350,2017,36,14,3,137.97299,137.86,58.759998,2.1729102,28.25,7,40.0,White,No,1,Full-time (1750+ hours),0
